id,date,usd_krw,usd_index
1569,2007.6.13,931.5,83.03
1570,2007.6.14,929.9,83.13
1571,2007.6.15,928.5,82.85
1572,2007.6.18,928.3,82.72
1573,2007.6.19,927.7,82.54
1574,2007.6.20,927.8,82.52
1575,2007.6.21,927,82.73
1576,2007.6.22,928,82.34
1577,2007.6.25,926.6,82.33
1578,2007.6.26,926.3,82.3
1579,2007.6.27,927.7,82.32
1580,2007.6.28,926.8,82.33
1581,2007.6.29,923.8,81.92
1582,2007.7.2,921.7,81.39
1583,2007.7.3,918,81.44
1584,2007.7.5,922,81.54
1585,2007.7.6,919.6,81.47
1586,2007.7.9,920.9,81.43
1587,2007.7.10,919.9,80.86
1588,2007.7.11,919.2,80.73
1589,2007.7.12,918.3,80.64
1590,2007.7.13,916.9,80.58
1591,2007.7.16,918.3,80.52
1592,2007.7.18,916.1,80.42
1593,2007.7.19,916,80.42
1594,2007.7.20,914.9,80.29
1595,2007.7.23,915.2,80.35
1596,2007.7.24,914.1,80.08
1597,2007.7.25,913.9,80.65
1598,2007.7.26,918.2,80.45
1599,2007.7.27,921.7,80.95
1600,2007.7.30,923.3,80.85
1601,2007.7.31,919.3,80.77
1602,2007.8.1,925.2,80.87
1603,2007.8.2,922.8,80.71
1604,2007.8.3,922.9,80.18
1605,2007.8.6,923.4,80.25
1606,2007.8.7,922.9,80.48
1607,2007.8.8,924.2,80.34
1608,2007.8.9,922.9,80.74
1609,2007.8.10,931.9,80.68
1610,2007.8.13,929.6,81.05
1611,2007.8.14,932.5,81.49
1612,2007.8.16,946.3,81.73
1613,2007.8.17,950.4,81.43
1614,2007.8.20,943,81.4
1615,2007.8.21,943.5,81.49
1616,2007.8.22,944.2,81.25
1617,2007.8.23,941.6,81.14
1618,2007.8.24,941.7,80.67
1619,2007.8.27,938.6,80.74
1620,2007.8.28,939.7,80.76
1621,2007.8.29,942.1,80.7
1622,2007.8.30,940.5,80.79
1623,2007.8.31,938.3,80.79
1624,2007.9.4,939.2,80.88
1625,2007.9.5,938.1,80.62
1626,2007.9.6,939.2,80.47
1627,2007.9.7,938,79.96
1628,2007.9.10,939.1,79.82
1629,2007.9.11,936.3,79.7
1630,2007.9.12,932.5,79.36
1631,2007.9.13,931.6,79.51
1632,2007.9.14,928.4,79.62
1633,2007.9.17,928.5,79.72
1634,2007.9.18,930.7,79.21
1635,2007.9.19,926.7,79.3
1636,2007.9.20,923.1,78.58
1637,2007.9.21,921.1,78.6
1638,2007.9.27,920.3,78.34
1639,2007.9.28,915.1,77.72
1640,2007.10.1,913.7,77.9
1641,2007.10.2,913.9,78.3
1642,2007.10.4,916.5,78.48
1643,2007.10.5,916.7,78.31
1644,2007.10.8,914.6,78.67
1645,2007.10.9,918.5,78.53
1646,2007.10.10,916.3,78.38
1647,2007.10.11,917.1,78.08
1648,2007.10.12,918.3,78.22
1649,2007.10.15,917,78.09
1650,2007.10.16,917.5,78.25
1651,2007.10.17,918.4,78.12
1652,2007.10.18,917.8,77.59
1653,2007.10.19,915.8,77.41
1654,2007.10.22,917,78.06
1655,2007.10.23,918,77.59
1656,2007.10.24,917.9,77.55
1657,2007.10.25,916.6,77.28
1658,2007.10.26,909.9,77.03
1659,2007.10.29,906.7,76.84
1660,2007.10.30,907,76.77
1661,2007.10.31,900.7,76.48
1662,2007.11.1,903.6,76.59
1663,2007.11.2,907.1,76.34
1664,2007.11.5,908,76.42
1665,2007.11.6,907.8,76.04
1666,2007.11.7,906.1,75.41
1667,2007.11.8,908.5,75.46
1668,2007.11.9,906.8,75.4
1669,2007.11.12,911.3,75.9
1670,2007.11.13,918.7,75.88
1671,2007.11.14,913.5,75.81
1672,2007.11.15,915.5,76.07
1673,2007.11.16,917.4,75.83
1674,2007.11.19,919,75.78
1675,2007.11.20,922.2,75.2
1676,2007.11.21,928.9,75.07
1677,2007.11.23,930.6,75.05
1678,2007.11.26,929.3,74.86
1679,2007.11.27,929.3,75.1
1680,2007.11.28,931.4,75.08
1681,2007.11.29,928.7,75.59
1682,2007.11.30,921.1,76.15
1683,2007.12.3,925,75.94
1684,2007.12.4,922.5,75.69
1685,2007.12.5,923.3,76.41
1686,2007.12.6,922.1,76.38
1687,2007.12.7,919.2,76.29
1688,2007.12.10,923.6,76.06
1689,2007.12.11,924,76.22
1690,2007.12.12,926.6,76.14
1691,2007.12.13,925,76.56
1692,2007.12.14,930.1,77.44
1693,2007.12.17,933.6,77.4
1694,2007.12.18,939.4,77.41
1695,2007.12.20,943.7,77.79
1696,2007.12.21,940.7,77.72
1697,2007.12.24,939.6,77.57
1698,2007.12.26,939,77.15
1699,2007.12.27,940.2,76.61
1700,2007.12.28,936.1,76.22
1701,2008.1.2,936.9,75.97
1702,2008.1.3,936.6,75.89
1703,2008.1.4,938.5,75.79
1704,2008.1.7,940.5,76.17
1705,2008.1.8,939.3,76.11
1706,2008.1.9,937.4,76.42
1707,2008.1.10,937.6,75.93
1708,2008.1.11,937.6,75.98
1709,2008.1.14,937.4,75.61
1710,2008.1.15,935.8,75.57
1711,2008.1.16,940.1,76.26
1712,2008.1.17,945.6,76.17
1713,2008.1.18,942.8,76.38
1714,2008.1.21,948.5,76.87
1715,2008.1.22,954,76.35
1716,2008.1.23,952.8,76.4
1717,2008.1.24,949.4,75.69
1718,2008.1.25,946.5,75.97
1719,2008.1.28,949.8,75.58
1720,2008.1.29,944.2,75.55
1721,2008.1.30,944.7,75.03
1722,2008.1.31,943.9,75.18
1723,2008.2.1,944.2,75.44
1724,2008.2.4,942.8,75.37
1725,2008.2.5,941.7,76.12
1726,2008.2.11,945.3,76.58
1727,2008.2.12,945.4,76.31
1728,2008.2.13,945.9,76.4
1729,2008.2.14,945.3,76.16
1730,2008.2.15,945.1,76.1
1731,2008.2.18,945.3,76.26
1732,2008.2.19,943.9,76
1733,2008.2.20,946.8,76.12
1734,2008.2.21,948.4,75.6
1735,2008.2.22,948.5,75.52
1736,2008.2.25,947.2,75.53
1737,2008.2.26,947.3,74.76
1738,2008.2.27,941,74.21
1739,2008.2.28,936.5,73.72
1740,2008.2.29,939,73.71
1741,2008.3.3,946.9,73.7
1742,2008.3.4,947.2,73.66
1743,2008.3.5,948.3,73.48
1744,2008.3.6,949.6,73
1745,2008.3.7,957.5,73.03
1746,2008.3.10,965.3,72.99
1747,2008.3.11,970,73.28
1748,2008.3.12,971.3,72.4
1749,2008.3.13,982.4,72.07
1750,2008.3.14,997.3,71.66
1751,2008.3.17,1029.2,71.46
1752,2008.3.18,1014,71.57
1753,2008.3.19,1009.1,72.14
1754,2008.3.20,1010,72.75
1755,2008.3.24,997.2,72.95
1756,2008.3.25,976.3,72.28
1757,2008.3.26,986.8,71.51
1758,2008.3.27,987.8,71.66
1759,2008.3.28,993,71.68
1760,2008.3.31,990.4,71.8
1761,2008.4.1,983.8,72.56
1762,2008.4.2,974.7,72.26
1763,2008.4.3,975.6,72.22
1764,2008.4.4,973.8,72.02
1765,2008.4.7,974.9,72.2
1766,2008.4.8,976.1,72.23
1767,2008.4.10,976.3,72.12
1768,2008.4.11,975.7,71.81
1769,2008.4.14,979.7,71.88
1770,2008.4.15,986.9,72.02
1771,2008.4.16,989.5,71.41
1772,2008.4.17,992,71.68
1773,2008.4.18,1000.7,72.01
1774,2008.4.21,991.5,71.65
1775,2008.4.22,997.2,71.33
1776,2008.4.23,991,71.82
1777,2008.4.24,996.5,72.53
1778,2008.4.25,996,72.79
1779,2008.4.28,996.6,72.79
1780,2008.4.29,1001,72.89
1781,2008.4.30,1002.6,72.51
1782,2008.5.2,1009.6,73.5
1783,2008.5.6,1014.5,73
1784,2008.5.7,1026.1,73.51
1785,2008.5.8,1049.6,73.48
1786,2008.5.9,1044.7,73.05
1787,2008.5.13,1042.5,73.27
1788,2008.5.14,1047.2,73.4
1789,2008.5.15,1045.1,73.35
1790,2008.5.16,1041,72.84
1791,2008.5.19,1043.2,73.05
1792,2008.5.20,1045,72.41
1793,2008.5.21,1042.2,71.94
1794,2008.5.22,1044.1,72.28
1795,2008.5.23,1047.6,71.89
1796,2008.5.26,1048.5,71.89
1797,2008.5.27,1037.7,72.34
1798,2008.5.28,1037,72.55
1799,2008.5.29,1030.3,73.02
1800,2008.5.30,1030.1,72.88
1801,2008.6.2,1022.6,72.93
1802,2008.6.3,1016.9,73.24
1803,2008.6.4,1017.3,73.42
1804,2008.6.5,1023.5,73.04
1805,2008.6.9,1031.8,72.85
1806,2008.6.10,1025,73.7
1807,2008.6.11,1030,73.21
1808,2008.6.12,1034,73.86
1809,2008.6.13,1041,74.15
1810,2008.6.16,1038.3,73.61
1811,2008.6.17,1023.2,73.51
1812,2008.6.18,1029.1,73.44
1813,2008.6.19,1026,73.48
1814,2008.6.20,1028,73.03
1815,2008.6.23,1039,73.43
1816,2008.6.24,1033.5,73.24
1817,2008.6.25,1038,72.93
1818,2008.6.26,1036.6,72.49
1819,2008.6.27,1041.5,72.36
1820,2008.6.30,1046,72.46
1821,2008.7.1,1047,72.37
1822,2008.7.2,1035,72.03
1823,2008.7.3,1045,72.74
1824,2008.7.4,1050.4,72.73
1825,2008.7.7,1042.9,72.67
1826,2008.7.8,1032.7,73.01
1827,2008.7.9,1004.9,72.58
1828,2008.7.10,1002.9,72.49
1829,2008.7.11,1002.3,72.1
1830,2008.7.14,1004.6,71.92
1831,2008.7.15,1008.2,71.87
1832,2008.7.16,1009.3,72.06
1833,2008.7.17,1012.9,72.24
1834,2008.7.18,1013.8,72.19
1835,2008.7.21,1018,71.99
1836,2008.7.22,1017.6,72.45
1837,2008.7.23,1013.8,72.81
1838,2008.7.24,1007.1,72.93
1839,2008.7.25,1009.2,72.86
1840,2008.7.28,1006,72.65
1841,2008.7.29,1008.8,73.31
1842,2008.7.30,1013.5,73.32
1843,2008.7.31,1012.2,73.23
1844,2008.8.1,1014.6,73.42
1845,2008.8.4,1017.4,73.46
1846,2008.8.5,1017.9,73.88
1847,2008.8.6,1015.9,74.24
1848,2008.8.7,1016.5,74.55
1849,2008.8.8,1027.9,75.84
1850,2008.8.11,1031.9,76.12
1851,2008.8.12,1034.7,76.15
1852,2008.8.13,1039.4,76.21
1853,2008.8.14,1039.8,76.67
1854,2008.8.18,1046.9,77.12
1855,2008.8.19,1049.4,76.84
1856,2008.8.20,1049.3,76.96
1857,2008.8.21,1054.9,76.2
1858,2008.8.22,1062.5,76.81
1859,2008.8.25,1078.9,76.79
1860,2008.8.26,1089.4,77.25
1861,2008.8.27,1084.1,77.05
1862,2008.8.28,1081.8,77.15
1863,2008.8.29,1089,77.38
1864,2008.9.2,1134,78.06
1865,2008.9.3,1148.5,78.09
1866,2008.9.4,1129,78.61
1867,2008.9.5,1117.8,78.93
1868,2008.9.8,1081.4,79.59
1869,2008.9.9,1101.3,79.25
1870,2008.9.10,1095.5,79.84
1871,2008.9.11,1109.5,80.15
1872,2008.9.12,1109.1,78.97
1873,2008.9.16,1160,79.07
1874,2008.9.17,1116,78.09
1875,2008.9.18,1153.3,78.02
1876,2008.9.19,1139.7,77.68
1877,2008.9.22,1140.3,76.15
1878,2008.9.23,1149,76.47
1879,2008.9.24,1154.5,76.79
1880,2008.9.25,1158.2,76.99
1881,2008.9.26,1160.5,76.95
1882,2008.9.29,1188.8,77.47
1883,2008.9.30,1207,79.45
1884,2008.10.1,1187,79.46
1885,2008.10.2,1223.5,80.44
1886,2008.10.6,1269,81.67
1887,2008.10.7,1328.1,80.97
1888,2008.10.8,1395,80.91
1889,2008.10.9,1379.5,81.16
1890,2008.10.10,1309,83
1891,2008.10.13,1238,81.88
1892,2008.10.14,1208,81.36
1893,2008.10.15,1239.5,82.05
1894,2008.10.16,1373,82.45
1895,2008.10.17,1334,82.41
1896,2008.10.20,1315,83.1
1897,2008.10.21,1320.1,83.99
1898,2008.10.22,1363,85.37
1899,2008.10.23,1408.8,85.36
1900,2008.10.24,1422,86.44
1901,2008.10.27,1442.5,86.93
1902,2008.10.28,1467.8,87.03
1903,2008.10.29,1427,85.07
1904,2008.10.30,1250,84.56
1905,2008.10.31,1291,85.63
1906,2008.11.3,1262,86.35
1907,2008.11.4,1288,84.78
1908,2008.11.5,1266,84.61
1909,2008.11.6,1331,85.89
1910,2008.11.7,1328.8,85.91
1911,2008.11.10,1326.3,85.91
1912,2008.11.11,1329.9,87.08
1913,2008.11.12,1359.5,87.47
1914,2008.11.13,1391.5,86.94
1915,2008.11.14,1399.2,86.36
1916,2008.11.17,1409,86.81
1917,2008.11.18,1448,87.37
1918,2008.11.19,1446.5,87.31
1919,2008.11.20,1497,87.97
1920,2008.11.21,1495,88.19
1921,2008.11.24,1513,86.08
1922,2008.11.25,1502.3,85
1923,2008.11.26,1478.1,85.67
1924,2008.11.27,1476,85.61
1925,2008.11.28,1469,86.52
1926,2008.12.1,1440,86.72
1927,2008.12.2,1464.5,86.7
1928,2008.12.3,1469,87.03
1929,2008.12.4,1477,86.44
1930,2008.12.5,1475.5,87.12
1931,2008.12.8,1448.3,85.56
1932,2008.12.9,1447,85.8
1933,2008.12.10,1393.8,85.47
1934,2008.12.11,1358.5,83.66
1935,2008.12.12,1372.5,83.71
1936,2008.12.15,1367,82.1
1937,2008.12.16,1349.6,80.2
1938,2008.12.17,1325,78.58
1939,2008.12.18,1292,79.7
1940,2008.12.19,1290,81.07
1941,2008.12.22,1309,81.19
1942,2008.12.23,1338,81.44
1943,2008.12.24,1306.5,81
1944,2008.12.26,1299,80.97
1945,2008.12.29,1263,81.43
1946,2008.12.30,1259.5,80.63
1947,2009.1.2,1321,81.5
1948,2009.1.5,1313.5,82.58
1949,2009.1.6,1312.5,82.83
1950,2009.1.7,1292.5,82.1
1951,2009.1.8,1333,81.57
1952,2009.1.9,1343,82.48
1953,2009.1.12,1359,83.25
1954,2009.1.13,1354,84.26
1955,2009.1.14,1347.5,84.36
1956,2009.1.15,1392,84.53
1957,2009.1.16,1358,84.05
1958,2009.1.19,1362.5,85.14
1959,2009.1.20,1374.5,86.38
1960,2009.1.21,1373,85.32
1961,2009.1.22,1378,85.48
1962,2009.1.23,1390.9,85.58
1963,2009.1.28,1376.1,84.59
1964,2009.1.29,1378.5,85.49
1965,2009.1.30,1379.5,85.83
1966,2009.2.2,1390,86.11
1967,2009.2.3,1389.5,85
1968,2009.2.4,1378.5,85.77
1969,2009.2.5,1384.5,86.06
1970,2009.2.6,1383.8,85.29
1971,2009.2.9,1381,84.88
1972,2009.2.10,1382.9,85.57
1973,2009.2.11,1393.5,85.84
1974,2009.2.12,1404.5,85.94
1975,2009.2.13,1404.2,86.09
1976,2009.2.16,1427.5,86.53
1977,2009.2.17,1455.5,87.77
1978,2009.2.18,1468,88.03
1979,2009.2.19,1481,87.44
1980,2009.2.20,1506.5,86.59
1981,2009.2.23,1489,87.26
1982,2009.2.24,1516.3,86.78
1983,2009.2.25,1516,87.84
1984,2009.2.26,1517.5,87.84
1985,2009.2.27,1534,88.17
1986,2009.3.2,1570.3,89.03
1987,2009.3.3,1552.4,89.19
1988,2009.3.4,1551,88.49
1989,2009.3.5,1568,89.08
1990,2009.3.6,1550,88.55
1991,2009.3.9,1549,89.29
1992,2009.3.10,1511.5,88.52
1993,2009.3.11,1471,87.67
1994,2009.3.12,1496.5,87.48
1995,2009.3.13,1483.5,87.25
1996,2009.3.16,1440,86.97
1997,2009.3.17,1408.5,86.81
1998,2009.3.18,1421.5,84.19
1999,2009.3.19,1396,83.07
2000,2009.3.20,1412.5,83.71
2001,2009.3.23,1392,83.47
2002,2009.3.24,1383.5,84.1
2003,2009.3.25,1363,83.7
2004,2009.3.26,1330.5,84.08
2005,2009.3.27,1348,85.14
2006,2009.3.30,1391.5,85.75
2007,2009.3.31,1383.5,85.51
2008,2009.4.1,1379.5,85.42
2009,2009.4.2,1334.5,84.32
2010,2009.4.3,1340.5,84.18
2011,2009.4.6,1309.5,84.75
2012,2009.4.7,1322.5,85.22
2013,2009.4.8,1354.5,85.23
2014,2009.4.9,1322.5,85.64
2015,2009.4.10,1333,85.54
2016,2009.4.13,1329,84.61
2017,2009.4.14,1323.5,84.8
2018,2009.4.15,1338,84.93
2019,2009.4.16,1332,85.2
2020,2009.4.17,1332,85.9
2021,2009.4.20,1335,86.66
2022,2009.4.21,1349.5,86.5
2023,2009.4.22,1348.5,86.3
2024,2009.4.23,1348,85.4
2025,2009.4.24,1343.2,84.72
2026,2009.4.27,1343.4,85.67
2027,2009.4.28,1356.8,85.17
2028,2009.4.29,1340.7,84.64
2029,2009.4.30,1282,84.82
2030,2009.5.4,1272.5,83.66
2031,2009.5.6,1277,84
2032,2009.5.7,1262.3,83.88
2033,2009.5.8,1247,82.44
2034,2009.5.11,1237.9,82.84
2035,2009.5.12,1242.6,82.3
2036,2009.5.13,1244,82.57
2037,2009.5.14,1267.2,82.44
2038,2009.5.15,1257,82.95
2039,2009.5.18,1259.5,82.54
2040,2009.5.19,1249.5,82.1
2041,2009.5.20,1251,81.19
2042,2009.5.21,1248.6,80.47
2043,2009.5.22,1247.4,80.04
2044,2009.5.25,1249,80.02
2045,2009.5.26,1263,80.09
2046,2009.5.27,1269.4,80.76
2047,2009.5.28,1256.9,80.53
2048,2009.5.29,1255,79.23
2049,2009.6.1,1237.2,79.18
2050,2009.6.2,1239.2,78.48
2051,2009.6.3,1233.2,79.49
2052,2009.6.4,1251,79.47
2053,2009.6.5,1243,80.67
2054,2009.6.8,1252.4,80.83
2055,2009.6.9,1265,79.84
2056,2009.6.10,1246.7,80.27
2057,2009.6.11,1253,79.56
2058,2009.6.12,1253.9,80.13
2059,2009.6.15,1262,81.16
2060,2009.6.16,1257.5,80.74
2061,2009.6.17,1259.8,80.26
2062,2009.6.18,1266.3,80.57
2063,2009.6.19,1268.4,80.33
2064,2009.6.22,1274.5,80.84
2065,2009.6.23,1290.8,79.85
2066,2009.6.24,1283.5,80.54
2067,2009.6.25,1288.8,80.37
2068,2009.6.26,1284.3,79.9
2069,2009.6.29,1285.8,79.91
2070,2009.6.30,1273.9,80.16
2071,2009.7.1,1267.7,79.67
2072,2009.7.2,1269.5,80.15
2073,2009.7.3,1266,80.45
2074,2009.7.6,1268.5,80.38
2075,2009.7.7,1273.1,80.7
2076,2009.7.8,1276.1,80.63
2077,2009.7.9,1279,79.86
2078,2009.7.10,1282.7,80.23
2079,2009.7.13,1315,80.13
2080,2009.7.14,1293,80.18
2081,2009.7.15,1278.5,79.32
2082,2009.7.16,1265.7,79.22
2083,2009.7.17,1259.5,79.35
2084,2009.7.20,1250.2,78.91
2085,2009.7.21,1248.5,78.93
2086,2009.7.22,1248,78.71
2087,2009.7.23,1248.7,78.8
2088,2009.7.24,1249.6,78.75
2089,2009.7.27,1244,78.63
2090,2009.7.28,1236.5,78.85
2091,2009.7.29,1239.9,79.63
2092,2009.7.30,1236.8,79.28
2093,2009.7.31,1228.5,78.35
2094,2009.8.3,1222.4,77.64
2095,2009.8.4,1218,77.77
2096,2009.8.5,1224.3,77.52
2097,2009.8.6,1222.5,78.06
2098,2009.8.7,1225,78.97
2099,2009.8.10,1228.2,79.26
2100,2009.8.11,1239,79.18
2101,2009.8.12,1246.5,78.79
2102,2009.8.13,1237.3,78.49
2103,2009.8.14,1239.2,78.89
2104,2009.8.17,1256.9,79.29
2105,2009.8.18,1246.3,78.94
2106,2009.8.19,1255.8,78.47
2107,2009.8.20,1246.9,78.38
2108,2009.8.21,1249.7,78.04
2109,2009.8.24,1240,78.27
2110,2009.8.25,1248.2,78.24
2111,2009.8.26,1245.3,78.66
2112,2009.8.27,1248.7,78.01
2113,2009.8.28,1244.4,78.37
2114,2009.8.31,1248.9,78.17
2115,2009.9.1,1240.6,78.76
2116,2009.9.2,1249.9,78.38
2117,2009.9.3,1246,78.47
2118,2009.9.4,1241.5,78.14
2119,2009.9.7,1233.5,78.02
2120,2009.9.8,1233.2,77.32
2121,2009.9.9,1227,77.09
2122,2009.9.10,1224.5,76.82
2123,2009.9.11,1221.8,76.61
2124,2009.9.14,1225.1,76.69
2125,2009.9.15,1218.5,76.54
2126,2009.9.16,1211.3,76.24
2127,2009.9.17,1204.8,76.19
2128,2009.9.18,1207.8,76.42
2129,2009.9.21,1204.4,76.78
2130,2009.9.22,1203.8,76.12
2131,2009.9.23,1194.4,76.05
2132,2009.9.24,1195.7,76.9
2133,2009.9.25,1186.1,76.81
2134,2009.9.28,1195.9,77.05
2135,2009.9.29,1186,77.12
2136,2009.9.30,1178.1,76.65
2137,2009.10.1,1178.3,77.19
2138,2009.10.5,1173.7,76.64
2139,2009.10.6,1170.3,76.33
2140,2009.10.7,1170.5,76.49
2141,2009.10.8,1167,75.97
2142,2009.10.9,1164.5,76.43
2143,2009.10.12,1170,76.13
2144,2009.10.13,1168.8,75.98
2145,2009.10.14,1164.8,75.55
2146,2009.10.15,1155,75.48
2147,2009.10.16,1164.5,75.6
2148,2009.10.19,1171,75.51
2149,2009.10.20,1165.9,75.56
2150,2009.10.21,1179,74.97
2151,2009.10.22,1190,75.09
2152,2009.10.23,1181.5,75.47
2153,2009.10.26,1177.6,76.06
2154,2009.10.27,1184.4,76.14
2155,2009.10.28,1195.4,76.42
2156,2009.10.29,1196,75.92
2157,2009.10.30,1182.5,76.3
2158,2009.11.2,1182.5,76.29
2159,2009.11.3,1182,76.39
2160,2009.11.4,1178.4,75.64
2161,2009.11.5,1179.8,75.74
2162,2009.11.6,1168,75.82
2163,2009.11.9,1161,75.03
2164,2009.11.10,1162.2,75.02
2165,2009.11.11,1157.9,75.16
2166,2009.11.12,1157.3,75.6
2167,2009.11.13,1160.3,75.33
2168,2009.11.16,1154.8,74.91
2169,2009.11.17,1154.1,75.37
2170,2009.11.18,1153,75.19
2171,2009.11.19,1157.1,75.29
2172,2009.11.20,1159,75.66
2173,2009.11.23,1155.7,75.08
2174,2009.11.24,1156.8,75.07
2175,2009.11.25,1153.3,74.27
2176,2009.11.26,1155.3,74.83
2177,2009.11.27,1175.5,75
2178,2009.11.30,1162.8,74.78
2179,2009.12.1,1161.1,74.36
2180,2009.12.2,1154,74.67
2181,2009.12.3,1155.3,74.63
2182,2009.12.4,1153,75.91
2183,2009.12.7,1153.3,75.77
2184,2009.12.8,1155.1,76.31
2185,2009.12.9,1161.6,76.04
2186,2009.12.10,1165.5,76.05
2187,2009.12.11,1164,76.57
2188,2009.12.14,1157.2,76.35
2189,2009.12.15,1161.5,76.96
2190,2009.12.16,1164.9,77
2191,2009.12.17,1177.9,77.69
2192,2009.12.18,1176.2,77.82
2193,2009.12.21,1183.7,78.04
2194,2009.12.22,1179.9,78.25
2195,2009.12.23,1183.6,77.9
2196,2009.12.24,1175,77.84
2197,2009.12.28,1170.2,77.63
2198,2009.12.29,1171.2,77.83
2199,2009.12.30,1164.5,77.91
2200,2010.1.4,1154.8,77.53
2201,2010.1.5,1140.5,77.62
2202,2010.1.6,1136.4,77.49
2203,2010.1.7,1135.4,77.91
2204,2010.1.8,1130.5,77.47
2205,2010.1.11,1119.8,77
2206,2010.1.12,1123.6,76.95
2207,2010.1.13,1125.5,76.85
2208,2010.1.14,1121.1,76.73
2209,2010.1.15,1123,77.32
2210,2010.1.18,1124.5,77.06
2211,2010.1.19,1127.5,77.5
2212,2010.1.20,1138.2,78.34
2213,2010.1.21,1137.1,78.32
2214,2010.1.22,1151,78.28
2215,2010.1.25,1150,78.19
2216,2010.1.26,1163.3,78.43
2217,2010.1.27,1159.9,78.67
2218,2010.1.28,1151.5,78.9
2219,2010.1.29,1161.8,79.46
2220,2010.2.1,1169.5,79.24
2221,2010.2.2,1159.9,79.01
2222,2010.2.3,1149,79.37
2223,2010.2.4,1150.9,79.92
2224,2010.2.5,1169.9,80.44
2225,2010.2.8,1171.9,80.3
2226,2010.2.9,1163.8,79.86
2227,2010.2.10,1160.3,80.03
2228,2010.2.11,1156.8,79.99
2229,2010.2.12,1151.3,80.32
2230,2010.2.16,1151.5,79.7
2231,2010.2.17,1142.2,80.38
2232,2010.2.18,1150.5,80.4
2233,2010.2.19,1160.4,80.64
2234,2010.2.22,1147,80.51
2235,2010.2.23,1148.3,80.85
2236,2010.2.24,1153.2,80.85
2237,2010.2.25,1163.4,80.79
2238,2010.2.26,1160,80.36
2239,2010.3.2,1152.6,80.52
2240,2010.3.3,1146.5,79.98
2241,2010.3.4,1144.6,80.56
2242,2010.3.5,1140.1,80.43
2243,2010.3.8,1132.6,80.43
2244,2010.3.9,1134.5,80.59
2245,2010.3.10,1130.8,80.44
2246,2010.3.11,1133.6,80.32
2247,2010.3.12,1128.3,79.83
2248,2010.3.15,1134.7,80.25
2249,2010.3.16,1132.6,79.75
2250,2010.3.17,1128.3,79.64
2251,2010.3.18,1133.7,80.22
2252,2010.3.19,1132.7,80.72
2253,2010.3.22,1135.7,80.65
2254,2010.3.23,1137.1,80.9
2255,2010.3.24,1138,81.84
2256,2010.3.25,1142.5,82.12
2257,2010.3.26,1138.7,81.68
2258,2010.3.29,1135.5,81.36
2259,2010.3.30,1130.1,81.47
2260,2010.3.31,1131.3,81.07
2261,2010.4.1,1126.4,80.78
2262,2010.4.2,1126,81.29
2263,2010.4.5,1123.1,81.09
2264,2010.4.6,1123.2,81.39
2265,2010.4.7,1120.5,81.44
2266,2010.4.8,1123.3,81.53
2267,2010.4.9,1118.2,81.09
2268,2010.4.12,1114.1,80.56
2269,2010.4.13,1123.9,80.51
2270,2010.4.14,1112.2,80.19
2271,2010.4.15,1107.5,80.48
2272,2010.4.16,1110.3,80.82
2273,2010.4.19,1118.1,81
2274,2010.4.20,1117.9,81.05
2275,2010.4.21,1107.8,81.16
2276,2010.4.22,1108.3,81.57
2277,2010.4.23,1108.7,81.35
2278,2010.4.26,1104.1,81.48
2279,2010.4.27,1110.1,82.15
2280,2010.4.28,1118.7,82.38
2281,2010.4.29,1114.9,82
2282,2010.4.30,1108.4,81.87
2283,2010.5.3,1118.6,82.27
2284,2010.5.4,1115.5,83.3
2285,2010.5.6,1141.3,84.89
2286,2010.5.7,1155.4,84.45
2287,2010.5.10,1132.1,84.16
2288,2010.5.11,1135.7,84.47
2289,2010.5.12,1143.8,84.83
2290,2010.5.13,1128,85.21
2291,2010.5.14,1130.5,86.09
2292,2010.5.17,1153.8,86.2
2293,2010.5.18,1146.6,87.16
2294,2010.5.19,1165.1,86.39
2295,2010.5.20,1194.1,85.56
2296,2010.5.24,1214.5,86.21
2297,2010.5.25,1250,86.78
2298,2010.5.26,1253.3,87.12
2299,2010.5.27,1224,86.19
2300,2010.5.28,1194.9,86.48
2301,2010.5.31,1202.5,86.59
2302,2010.6.1,1216.5,86.64
2303,2010.6.3,1197.5,87.14
2304,2010.6.4,1201.8,88.23
2305,2010.6.7,1235.9,88.41
2306,2010.6.8,1233.4,88.39
2307,2010.6.9,1248.7,87.9
2308,2010.6.10,1251,87.17
2309,2010.6.11,1246.1,87.51
2310,2010.6.14,1222.2,86.51
2311,2010.6.15,1227.7,85.98
2312,2010.6.16,1210.9,86.08
2313,2010.6.17,1213.5,85.69
2314,2010.6.18,1202.6,85.7
2315,2010.6.21,1172,85.93
2316,2010.6.22,1181.7,86.11
2317,2010.6.23,1187.5,85.74
2318,2010.6.24,1188.8,85.73
2319,2010.6.25,1215.4,85.31
2320,2010.6.28,1202,85.65
2321,2010.6.29,1217,86.03
2322,2010.6.30,1222.2,86.02
2323,2010.7.1,1228.7,84.72
2324,2010.7.2,1228.5,84.43
2325,2010.7.5,1223.4,84.61
2326,2010.7.6,1222.3,84.08
2327,2010.7.7,1223,83.82
2328,2010.7.8,1209.3,83.82
2329,2010.7.9,1196,83.95
2330,2010.7.12,1202,84.2
2331,2010.7.13,1212.5,83.64
2332,2010.7.14,1202.5,83.43
2333,2010.7.15,1202.5,82.56
2334,2010.7.16,1203.5,82.49
2335,2010.7.19,1215.6,82.51
